:ID(Body-ID),bodyId:long,pre:int,post:int,status:string,statusLabel:string,cropped:boolean,instance:string,type:string,primaryNeurite:string,somaLocation:point{srid:9157},somaRadius:float,size:long,roiInfo:string,:LABEL,alpha1:boolean,alpha2:boolean,alpha3:boolean
25983618,25983618,0,2,,,,,,,,,59588,"{}",Segment;mushroombody_Segment,,,
25335449,25335449,0,1,,,,,,,,,16410,"{}",Segment;mushroombody_Segment,,,
25336588,25336588,0,1,,,,,,,,,11934,"{}",Segment;mushroombody_Segment,,,
1503190,1503190,0,1,,,,,,,,,1498,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1662042,1662042,84,105,Traced,Roughly traced,,KC-s,KC-s,,,,44396800,"{""alpha3"": {""pre"": 47, ""post"": 67}, ""alpha2"": {""pre"": 32, ""post"": 35}, ""alpha1"": {""pre"": 5, ""post"": 3}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1638862,1638862,60,82,Traced,Roughly traced,,KC-s,KC-s,,,,25350900,"{""alpha3"": {""pre"": 32, ""post"": 48}, ""alpha2"": {""pre"": 18, ""post"": 24}, ""alpha1"": {""pre"": 10, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1969610,1969610,79,94,Traced,Roughly traced,,KC-s,KC-s,,,,29028934,"{""alpha3"": {""pre"": 48, ""post"": 57}, ""alpha2"": {""pre"": 22, ""post"": 27}, ""alpha1"": {""pre"": 9, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1890123,1890123,1,0,,,,,,,,,2327,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
1810481,1810481,72,99,Traced,Roughly traced,,KC-s,KC-s,,,,22790789,"{""alpha3"": {""pre"": 41, ""post"": 61}, ""alpha2"": {""pre"": 23, ""post"": 28}, ""alpha1"": {""pre"": 8, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2453799,2453799,61,97,Traced,Roughly traced,,KC-s,KC-s,,,,19052145,"{""alpha3"": {""pre"": 34, ""post"": 57}, ""alpha2"": {""pre"": 21, ""post"": 29}, ""alpha1"": {""pre"": 6, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1893002,1893002,1,0,,,,,,,,,1089,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
513827,513827,0,1,,,,,,,,,5063,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
3789485,3789485,55,65,Traced,Roughly traced,,KC-s,KC-s,,,,17789552,"{""alpha3"": {""pre"": 26, ""post"": 32}, ""alpha2"": {""pre"": 19, ""post"": 19}, ""alpha1"": {""pre"": 10, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
694831,694831,48,66,Traced,Roughly traced,,KC-any,KC-any,,,,15198934,"{""alpha3"": {""pre"": 25, ""post"": 37}, ""alpha2"": {""pre"": 16, ""post"": 20}, ""alpha1"": {""pre"": 7, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
5930988,5930988,70,100,Traced,Roughly traced,,KC-s,KC-s,,,,24397795,"{""alpha3"": {""pre"": 39, ""post"": 63}, ""alpha2"": {""pre"": 23, ""post"": 22}, ""alpha1"": {""pre"": 8, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2444232,2444232,1,0,,,,,,,,,1574,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2040734,2040734,62,96,Traced,Roughly traced,,KC-s,KC-s,,,,21441868,"{""alpha3"": {""pre"": 36, ""post"": 48}, ""alpha2"": {""pre"": 17, ""post"": 26}, ""alpha1"": {""pre"": 9, ""post"": 22}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
776517,776517,1,0,,,,,,,,,1735,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
433387,433387,67,86,Traced,Roughly traced,,KC-s,KC-s,,,,26375572,"{""alpha3"": {""pre"": 34, ""post"": 47}, ""alpha2"": {""pre"": 25, ""post"": 29}, ""alpha1"": {""pre"": 8, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2362764,2362764,0,3,Orphan,Orphan,,Others-orphan,,,,,21319,"{""alpha3"": {""post"": 3}}",Segment;mushroombody_Segment,,,true
909598,909598,0,3,Orphan,Orphan,,Others-orphan,,,,,16279,"{""alpha3"": {""post"": 3}}",Segment;mushroombody_Segment,,,true
200004120,200004120,0,2,,,,,,,,,33896,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
200010041,200010041,1,1,,,,,,,,,149311,"{""alpha3"": {""pre"": 1, ""post"": 1}}",Segment;mushroombody_Segment,,,true
200010308,200010308,0,1,,,,,,,,,18392,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
3258535,3258535,61,78,Traced,Roughly traced,,KC-p,KC-p,,,,27599860,"{""alpha3"": {""pre"": 31, ""post"": 44}, ""alpha2"": {""pre"": 26, ""post"": 30}, ""alpha1"": {""pre"": 4, ""post"": 4}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
991922,991922,76,100,Traced,Roughly traced,,KC-s,KC-s,,,,27545683,"{""alpha3"": {""pre"": 38, ""post"": 49}, ""alpha2"": {""pre"": 28, ""post"": 37}, ""alpha1"": {""pre"": 10, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2362491,2362491,41,55,Traced,Roughly traced,,KC-c,KC-c,,,,15220954,"{""alpha3"": {""pre"": 21, ""post"": 33}, ""alpha2"": {""pre"": 15, ""post"": 15}, ""alpha1"": {""pre"": 5, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2567040,2567040,0,4,Traced,Roughly traced,,Irrelevant,,,,,2398801,"{""alpha3"": {""post"": 4}}",Segment;mushroombody_Segment,,,true
4269703,4269703,60,94,Traced,Roughly traced,,KC-c,KC-c,,,,19266412,"{""alpha3"": {""pre"": 27, ""post"": 48}, ""alpha2"": {""pre"": 20, ""post"": 31}, ""alpha1"": {""pre"": 13, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2275001,2275001,0,2,,,,,,,,,2985,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
2192318,2192318,0,1,,,,,,,,,2275,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2519569,2519569,0,1,,,,,,,,,2417,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2052113,2052113,90,116,Traced,Roughly traced,,KC-s,KC-s,,,,40324319,"{""alpha3"": {""pre"": 50, ""post"": 66}, ""alpha2"": {""pre"": 31, ""post"": 43}, ""alpha1"": {""pre"": 9, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2148487,2148487,62,96,Traced,Roughly traced,,KC-s,KC-s,,,,22629273,"{""alpha3"": {""pre"": 36, ""post"": 59}, ""alpha2"": {""pre"": 20, ""post"": 32}, ""alpha1"": {""pre"": 6, ""post"": 5}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2268024,2268024,0,1,,,,,,,,,9,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
607376,607376,0,1,,,,,,,,,1674,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
858954,858954,0,1,,,,,,,,,5279,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
695463,695463,0,1,,,,,,,,,4683,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2141761,2141761,72,90,Traced,Roughly traced,,KC-s,KC-s,,,,25524810,"{""alpha3"": {""pre"": 39, ""post"": 54}, ""alpha2"": {""pre"": 27, ""post"": 29}, ""alpha1"": {""pre"": 6, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4315907,4315907,79,108,Traced,Roughly traced,,KC-s,KC-s,,,,27758087,"{""alpha3"": {""pre"": 41, ""post"": 61}, ""alpha2"": {""pre"": 30, ""post"": 34}, ""alpha1"": {""pre"": 8, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4940913,4940913,75,118,Traced,Roughly traced,,KC-s,KC-s,,,,25454834,"{""alpha3"": {""pre"": 42, ""post"": 77}, ""alpha2"": {""pre"": 26, ""post"": 36}, ""alpha1"": {""pre"": 7, ""post"": 5}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
993069,993069,1,0,,,,,,,,,1512,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
364545,364545,75,111,Traced,Roughly traced,,KC-s,KC-s,,,,24404523,"{""alpha3"": {""pre"": 40, ""post"": 62}, ""alpha2"": {""pre"": 24, ""post"": 35}, ""alpha1"": {""pre"": 11, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1164208,1164208,0,2,,,,,,,,,9319,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
2190069,2190069,0,1,,,,,,,,,245087,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1244023,1244023,1,0,,,,,,,,,1321,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2219226,2219226,57,87,Traced,Roughly traced,,KC-c,KC-c,,,,14600483,"{""alpha3"": {""pre"": 29, ""post"": 46}, ""alpha2"": {""pre"": 21, ""post"": 31}, ""alpha1"": {""pre"": 7, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1083841,1083841,0,2,,,,,,,,,177537,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
1310850,1310850,0,1,,,,,,,,,21239,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2748289,2748289,63,78,Traced,Roughly traced,,KC-any,KC-any,,,,21891870,"{""alpha3"": {""pre"": 33, ""post"": 42}, ""alpha2"": {""pre"": 18, ""post"": 23}, ""alpha1"": {""pre"": 12, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
8418849,8418849,50,63,Traced,Roughly traced,,KC-s,KC-s,,,,18617359,"{""alpha3"": {""pre"": 25, ""post"": 35}, ""alpha2"": {""pre"": 18, ""post"": 18}, ""alpha1"": {""pre"": 7, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
968104,968104,54,98,Traced,Roughly traced,,KC-s,KC-s,,,,20667498,"{""alpha3"": {""pre"": 29, ""post"": 56}, ""alpha2"": {""pre"": 18, ""post"": 31}, ""alpha1"": {""pre"": 7, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2973321,2973321,0,4,,,,,,,,,13525,"{""alpha3"": {""post"": 4}}",Segment;mushroombody_Segment,,,true
1252956,1252956,1,0,,,,,,,,,3,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2996102,2996102,83,115,Traced,Roughly traced,,KC-s,KC-s,,,,35319252,"{""alpha3"": {""pre"": 44, ""post"": 66}, ""alpha2"": {""pre"": 33, ""post"": 41}, ""alpha1"": {""pre"": 6, ""post"": 8}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4736782,4736782,52,90,Traced,Roughly traced,,KC-s,KC-s,,,,25679616,"{""alpha3"": {""pre"": 32, ""post"": 49}, ""alpha2"": {""pre"": 15, ""post"": 32}, ""alpha1"": {""pre"": 5, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2999001,2999001,63,87,Traced,Roughly traced,,KC-s,KC-s,,,,25612352,"{""alpha3"": {""pre"": 33, ""post"": 31}, ""alpha2"": {""pre"": 23, ""post"": 43}, ""alpha1"": {""pre"": 7, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1313205,1313205,51,70,Traced,Roughly traced,,KC-s,KC-s,,,,15427813,"{""alpha3"": {""pre"": 27, ""post"": 39}, ""alpha2"": {""pre"": 13, ""post"": 16}, ""alpha1"": {""pre"": 11, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1083780,1083780,0,1,,,,,,,,,41620,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2976633,2976633,0,2,,,,,,,,,12266,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
1425276,1425276,64,98,Traced,Roughly traced,,KC-s,KC-s,,,,20768827,"{""alpha3"": {""pre"": 33, ""post"": 52}, ""alpha2"": {""pre"": 21, ""post"": 32}, ""alpha1"": {""pre"": 10, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2655046,2655046,0,1,,,,,,,,,101840,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1685064,1685064,85,131,Traced,Roughly traced,,KC-s,KC-s,,,,27149918,"{""alpha3"": {""pre"": 45, ""post"": 77}, ""alpha2"": {""pre"": 30, ""post"": 37}, ""alpha1"": {""pre"": 10, ""post"": 17}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2234224,2234224,75,107,Traced,Roughly traced,,KC-s,KC-s,,,,22731559,"{""alpha3"": {""pre"": 47, ""post"": 69}, ""alpha2"": {""pre"": 21, ""post"": 28}, ""alpha1"": {""pre"": 7, ""post"": 10}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
200013905,200013905,0,4,Orphan,Orphan,,Others-orphan,,,,,20408,"{""alpha3"": {""post"": 4}}",Segment;mushroombody_Segment,,,true
3114977,3114977,67,94,Traced,Roughly traced,,KC-s,KC-s,,,,22600776,"{""alpha3"": {""pre"": 34, ""post"": 47}, ""alpha2"": {""pre"": 24, ""post"": 32}, ""alpha1"": {""pre"": 9, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
4785824,4785824,60,86,Traced,Roughly traced,,KC-s,KC-s,,,,22654219,"{""alpha3"": {""pre"": 33, ""post"": 53}, ""alpha2"": {""pre"": 19, ""post"": 26}, ""alpha1"": {""pre"": 8, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1630342,1630342,62,99,Traced,Roughly traced,,KC-s,KC-s,,,,29235499,"{""alpha3"": {""pre"": 41, ""post"": 76}, ""alpha2"": {""pre"": 17, ""post"": 18}, ""alpha1"": {""pre"": 4, ""post"": 5}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1427976,1427976,2,0,Assign,0.5assign,,,,,,,7108,"{""alpha3"": {""pre"": 2}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,,,true
1511782,1511782,60,79,Traced,Roughly traced,,KC-s,KC-s,,,,21419836,"{""alpha3"": {""pre"": 31, ""post"": 45}, ""alpha2"": {""pre"": 19, ""post"": 21}, ""alpha1"": {""pre"": 10, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2261309,2261309,87,107,Traced,Roughly traced,,KC-s,KC-s,,,,28366004,"{""alpha3"": {""pre"": 52, ""post"": 63}, ""alpha2"": {""pre"": 29, ""post"": 36}, ""alpha1"": {""pre"": 6, ""post"": 8}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1426916,1426916,0,1,,,,,,,,,273728,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1438537,1438537,59,84,Traced,Roughly traced,,KC-s,KC-s,,,,21511984,"{""alpha3"": {""pre"": 36, ""post"": 49}, ""alpha2"": {""pre"": 14, ""post"": 21}, ""alpha1"": {""pre"": 9, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
3280948,3280948,0,2,,,,,,,,,32747,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
3278321,3278321,0,1,,,,,,,,,2458,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1429598,1429598,66,75,Traced,Roughly traced,,KC-s,KC-s,,,,23864654,"{""alpha3"": {""pre"": 36, ""post"": 48}, ""alpha2"": {""pre"": 25, ""post"": 20}, ""alpha1"": {""pre"": 5, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1596748,1596748,0,2,,,,,,,,,43249,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
25340124,25340124,0,1,,,,,,,,,3750,"{}",Segment;mushroombody_Segment,,,
25342049,25342049,0,1,,,,,,,,,92060,"{}",Segment;mushroombody_Segment,,,
31513844,31513844,1,0,,,,,,,,,3012802,"{}",Segment;mushroombody_Segment,,,
25337357,25337357,0,1,,,,,,,,,15744,"{}",Segment;mushroombody_Segment,,,
25337766,25337766,0,1,,,,,,,,,422998,"{}",Segment;mushroombody_Segment,,,
25988904,25988904,0,1,,,,,,,,,7301,"{}",Segment;mushroombody_Segment,,,
1660423,1660423,0,3,Orphan,Orphan,,Others-orphan,,,,,14232,"{""alpha3"": {""post"": 3}}",Segment;mushroombody_Segment,,,true
3224973,3224973,88,113,Traced,Roughly traced,,KC-s,KC-s,,,,39063355,"{""alpha3"": {""pre"": 55, ""post"": 76}, ""alpha2"": {""pre"": 24, ""post"": 24}, ""alpha1"": {""pre"": 9, ""post"": 13}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1661563,1661563,1,0,,,,,,,,,1661,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
1660060,1660060,62,84,Traced,Roughly traced,,KC-s,KC-s,,,,22440705,"{""alpha3"": {""pre"": 34, ""post"": 49}, ""alpha2"": {""pre"": 18, ""post"": 23}, ""alpha1"": {""pre"": 10, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1247446,1247446,60,83,Traced,Roughly traced,,KC-s,KC-s,,,,19069967,"{""alpha3"": {""pre"": 32, ""post"": 42}, ""alpha2"": {""pre"": 18, ""post"": 25}, ""alpha1"": {""pre"": 10, ""post"": 16}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1974741,1974741,0,1,,,,,,,,,1929,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1929394,1929394,60,80,Traced,Roughly traced,,KC-s,KC-s,,,,21754166,"{""alpha3"": {""pre"": 29, ""post"": 39}, ""alpha2"": {""pre"": 23, ""post"": 29}, ""alpha1"": {""pre"": 8, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1815598,1815598,1,0,,,,,,,,,7053,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2460672,2460672,63,95,Traced,Roughly traced,,KC-s,KC-s,,,,19300552,"{""alpha3"": {""pre"": 39, ""post"": 59}, ""alpha2"": {""pre"": 17, ""post"": 24}, ""alpha1"": {""pre"": 7, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1974084,1974084,0,1,,,,,,,,,1187,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1975019,1975019,0,1,,,,,,,,,2558,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2466849,2466849,67,89,Traced,Roughly traced,,KC-s,KC-s,,,,30402673,"{""alpha3"": {""pre"": 43, ""post"": 54}, ""alpha2"": {""pre"": 18, ""post"": 26}, ""alpha1"": {""pre"": 6, ""post"": 9}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
430804,430804,0,5,Orphan,Orphan,,Others-orphan,,,,,83723,"{""alpha3"": {""post"": 5}}",Segment;mushroombody_Segment,,,true
1971462,1971462,52,65,Traced,Roughly traced,,KC-s,KC-s,,,,17967539,"{""alpha3"": {""pre"": 21, ""post"": 28}, ""alpha2"": {""pre"": 19, ""post"": 20}, ""alpha1"": {""pre"": 12, ""post"": 17}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1785436,1785436,54,67,Traced,Roughly traced,,KC-s,KC-s,,,,24083507,"{""alpha3"": {""pre"": 35, ""post"": 43}, ""alpha2"": {""pre"": 16, ""post"": 21}, ""alpha1"": {""pre"": 3, ""post"": 3}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
200013827,200013827,0,1,,,,,,,,,1140,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2194052,2194052,0,1,,,,,,,,,5039,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
7326003,7326003,47,73,Traced,Roughly traced,,KC-any,KC-any,,,,15234234,"{""alpha3"": {""pre"": 28, ""post"": 48}, ""alpha2"": {""pre"": 13, ""post"": 17}, ""alpha1"": {""pre"": 6, ""post"": 8}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1993396,1993396,75,100,Traced,Roughly traced,,KC-s,KC-s,,,,21353207,"{""alpha3"": {""pre"": 38, ""post"": 57}, ""alpha2"": {""pre"": 21, ""post"": 21}, ""alpha1"": {""pre"": 16, ""post"": 22}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2444977,2444977,72,98,Traced,Roughly traced,,KC-s,KC-s,,,,22727844,"{""alpha3"": {""pre"": 43, ""post"": 65}, ""alpha2"": {""pre"": 21, ""post"": 26}, ""alpha1"": {""pre"": 8, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2200484,2200484,0,1,,,,,,,,,1700,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2452852,2452852,0,1,,,,,,,,,2625,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2282547,2282547,0,1,,,,,,,,,6212,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
1842304,1842304,51,87,Traced,Roughly traced,,KC-any,KC-any,,,,19692510,"{""alpha3"": {""pre"": 30, ""post"": 56}, ""alpha2"": {""pre"": 16, ""post"": 20}, ""alpha1"": {""pre"": 5, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2367181,2367181,1,0,,,,,,,,,2125,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2307690,2307690,64,76,Traced,Roughly traced,,KC-any,KC-any,,,,19844502,"{""alpha3"": {""pre"": 37, ""post"": 44}, ""alpha2"": {""pre"": 20, ""post"": 21}, ""alpha1"": {""pre"": 7, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2194470,2194470,1,0,,,,,,,,,5321,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2195447,2195447,0,2,,,,,,,,,12005,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
2518569,2518569,0,1,,,,,,,,,16155,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2954820,2954820,79,103,Traced,Roughly traced,,KC-s,KC-s,,,,27920341,"{""alpha3"": {""pre"": 46, ""post"": 64}, ""alpha2"": {""pre"": 24, ""post"": 24}, ""alpha1"": {""pre"": 9, ""post"": 15}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2367691,2367691,0,1,,,,,,,,,893,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2873259,2873259,57,102,Traced,Roughly traced,,KC-s,KC-s,,,,19195561,"{""alpha3"": {""pre"": 31, ""post"": 54}, ""alpha2"": {""pre"": 18, ""post"": 32}, ""alpha1"": {""pre"": 8, ""post"": 16}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
1061367,1061367,48,67,Traced,Roughly traced,,KC-c,KC-c,,,,15729056,"{""alpha3"": {""pre"": 20, ""post"": 31}, ""alpha2"": {""pre"": 18, ""post"": 22}, ""alpha1"": {""pre"": 10, ""post"": 14}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
200004140,200004140,1,0,,,,,,,,,1672,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2193650,2193650,72,98,Traced,Roughly traced,,KC-s,KC-s,,,,25826929,"{""alpha3"": {""pre"": 51, ""post"": 71}, ""alpha2"": {""pre"": 11, ""post"": 15}, ""alpha1"": {""pre"": 10, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2840371,2840371,44,61,Traced,Roughly traced,,KC-c,KC-c,,,,14332641,"{""alpha3"": {""pre"": 20, ""post"": 33}, ""alpha2"": {""pre"": 16, ""post"": 17}, ""alpha1"": {""pre"": 8, ""post"": 11}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
200013795,200013795,0,2,,,,,,,,,10688,"{""alpha3"": {""post"": 2}}",Segment;mushroombody_Segment,,,true
2370579,2370579,1,0,,,,,,,,,955,"{""alpha3"": {""pre"": 1}}",Segment;mushroombody_Segment,,,true
2095117,2095117,80,97,Traced,Roughly traced,,KC-s,KC-s,,,,31828039,"{""alpha3"": {""pre"": 50, ""post"": 56}, ""alpha2"": {""pre"": 23, ""post"": 29}, ""alpha1"": {""pre"": 7, ""post"": 12}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
2908621,2908621,0,1,,,,,,,,,2844,"{""alpha3"": {""post"": 1}}",Segment;mushroombody_Segment,,,true
2208603,2208603,55,71,Traced,Roughly traced,,KC-s,KC-s,,,,21277039,"{""alpha3"": {""pre"": 23, ""post"": 30}, ""alpha2"": {""pre"": 25, ""post"": 34}, ""alpha1"": {""pre"": 7, ""post"": 7}}",Segment;mushroombody_Segment;Neuron;mushroombody_Neuron,true,true,true
